Community Manager,"New Delhi, Delhi",Udacity,"Udacity's mission is to power careers through tech education. We're an immersive online learning platform offering practitioner level education in fields such as Artificial Intelligence, Machine Learning, Data Science, Autonomous Systems, Cloud Computing and more. We are backed by some of the best known investors - Andreessen Horowitz, Charles River Ventures, Bertelsmann and Drive Capital to name a few. Udacity has the potential to transform the world at large scale by providing the life-long learners an opportunity to re-skill or upskill them in future bleeding edge skills and create a meaningful impact in professional and personal lives. We are similarly, helping the enterprises solve the talent shortage issue by being their partner of choice in transforming their workforce while they embark on digital transformation journey. If you are inspired to be part of something amazing... read on!

At Udacity, our students come first. As a Community Manager, you will coordinate between our students, services and product teams, and Udacity Mentors to ensure student success. You will work within our Community Team to scale the student community to ensure high engagement, satisfaction, and success rates for our Nanodegree programs. You will organize in-person and online events, spearhead programs to boost activity in our community and our classroom, and strategize about how to best facilitate our students helping one another. If you are solution-driven, people-focused, and looking for an opportunity to make an impact, we are looking for you.

Responsibilities:
-----------------


Be a strong advocate for Udacity students and the company vision
Develop and manage all aspects of community relationships with students and course mentors and serve as the main point of contact
Engage the community of students in online community platforms and in online and in-person events that will benefit their learning
Strategize about how to grow communities to meet students' needs, in accordance with a deep understanding of their backgrounds, goals, and Nanodegree experience
Communicate project developments and draft strategic recommendations on a regular basis
Work cross-functionally with product, career, and learning experts to iterate on our student experience to improve engagement and progress
Conceptualize and execute student engagement community programs within the scope of time and budget that meet the needs of students throughout all stages of their Nanodegree program
Possess in-depth knowledge of a program's logistics and content
Identify and create communications including announcements, emails, and newsletters and adapt tone and voice for maximum impact.

Requirements:
-------------


1-3 years of experience in online community work, ideally related to EdTech, traditional education, or professional training
Stellar writing and communication skills
Ability to work efficiently, independently, and in collaboration with other teams
Ability to show clear engagement data for community channels
Experience with live streams and in-person events
Excellent organizational skills and ability to meet deadlines
A strong team player who enjoys collaborating, asking for help when necessary, and getting things done without an ego
Flexible in using or learning to use different methods for tracking and conveying information, such as Slack, Zendesk, forums, chat programs, and email marketing software
Creative problem-solver who is comfortable with uncertainty and can respond to unpredictable situations with grace

We are an equal opportunity employer and value diversity at our company. Women, people of color, members of the LGBTQ community, individuals with disabilities, and veterans are strongly encouraged to apply.

Udacity's Terms of Use and Privacy Policy ( https://www.udacity.com/legal/privacy )"
Name,Location,Company,Description
Integrated Software Systems Engineer (Associate),"Delhi, Delhi",ESSI Integrated Technologies,"As a software engineer, you will work on a specific project critical to ESSI's needs with opportunities to switch teams and projects as you and our fast-paced business grow and evolve. We need our engineers to be versatile, display leadership qualities and be enthusiastic to take on new problems across the full-stack as we continue to push technology forward.

Responsibilities:
Design, develop, test, deploy, maintain and improve software.
Help build a team and cultivate innovation.
Lead designs of major software components, systems, and features.
Manage individual projects priorities, deadlines and deliverables with your technical expertise.
Mentor and train other team members on design techniques, and coding standards.
Software Development in one or more general purpose programming languages including but not limited to: C/C++, Java, Python, JavaScript, C#, Go, Objective-C, Swift, Scala, or Rust.
Architecting and developing large scale design.
Working with one or more from the following: Infrastructure, Machine Learning, Application Development, Embedded Systems, Front End Development, Security and Privacy.
Communicating proficiently in verbal and written English.
Developing high-end, yet accessible technologies.

Requirements:
Learning other coding languages as needed."
Name,Location,Company,Description
Supply Operation Analyst,"Delhi, Delhi",Squad,"About Squad
Humans + AI = Future of Work
SquadVoice (http://squadvoice.co/?no_redirect): Traditional relationship-driven high-ticket consumer sales (like real estate) has zero intelligence and lacks sales acceleration tech. As a result, conversions are poor. We fix exactly that and enable teams to close 2-4x more deals in the same spend.
SquadVoice bridges the gap between marketing and sales by driving more qualified leads to sales-reps, increases ‘active pipeline', making reps more productive and accountable, thereby driving a 2-4x increase in deals. We're improving our funnel with every transaction that's going through the system as we're sitting on top of CRM data which no one's using.
After scaling this product in India, we launched SquadVoice in the US (https://www.squadvoice.co/?no_redirect), targeting the Real Estate industry, and are looking to scale this further. Here's the latest deck. (https://drive.google.com/file/d/1V-WesMyGc7Ekr8AdrA7Ma7JTqZpylOGT/view)
It's an exciting time at Squad. 6 months into our launch in the US Real Estate market, we are really blowing up (growing 50%+ MoM)! As we venture into our next phase of growth, we are looking for passionate individuals to be a part of our journey and co-build Squad with us.
We're looking for entrepreneurial people with the right mix of hunger, experience, and cultural fit to help us realize our vision of ‘re-imagining how work gets done'.
About the Role
Operational Skills:
Train and manage part timers
Manage customer support (player side) for the organisation.
Redress player grievances efficiently in a timely manner and develop best practices around the same.

Analytical Skills:
End to end Key Metrics tracking. You'll have to fall in love with SLAs & KPIs for the ISA team.
Analysts work with large amounts of data: facts, figures, and number crunching. You will need to see through the data and analyze it to find conclusions. Implementing the conclusion yourself is going to be exciting for you.
Analysts must look at the numbers, trends, and data and come to new conclusions based on the findings.

Communication Skills:
Communication will be at the heart of your role. You'll collaborate closely with project managers, data analysts, product & business teams.
Coordinate with US Inside Sales Agents (callers)

Logistics:
Noida
Joining- ASAP :)
Compensation- 3-4L P.A.

Why should you consider us seriously?
We believe that longer-term, people >> product & profits and prioritize culture over everything else. Check out http://bit.ly/culture-deck-squad. See Glassdoor reviews. (https://www.glassdoor.co.in/Reviews/Squad-Reviews-E1047049.htm)
We have an audacious vision of reimagining how work gets done! (https://twitter.com/shamiksharma/status/867671449871433729) We're one of the few applications of AI/ Machine Learning that actually has a massive market and business model to create a long term valuable business rather than a short-term acquisition play!
We have plans to grow 10x in the next 1.5 years.
We are a well-balanced team of experienced entrepreneurs and are backed by top investors across India and the Silicon Valley (Blume Ventures, Abstract Ventures, Emergent Ventures; Senior execs at Google, Square, Genpact & Flipkart; Co-founders of Infosys, Snapdeal, Slideshare, Zomato, etc)
Our platform empowers stay at home mothers and grey collared workers as a stable source of income across India and US. For us, this is truly impactful. Every day, we see success stories such as - how a single mother is sustaining herself (https://www.youtube.com/watch?v=EY4UzAuBpdg). Empowering our contractors to be financially independent (https://www.youtube.com/watch?v=F2ormM5UF08) is a strong part of our vision!
Other benefits
All meals are on the house :)
Unlimited vacation policy, which means you are not entitled to a specific number of leaves per year. You can take time off from work according to what suits you the best. Needless to say, the system works on trust and we expect you to make fair decisions based on the team's needs.
You can read more about our values and culture : https://www.squadplatform.com/careers/
This is just the beginning and we're here to change the world. :)"
Name,Location,Company,Description
IT Business Development Consultant,"Delhi, Delhi",Knowru Limited,"Job SummaryKnowru LimitedAre you looking for an opportunity to work internationally and cross-functionally for a growing IT start-up company? Apply for Knowru’s VP of Business Development role - the company sells software products that are enhanced by AI and Machine Learning to institutional clients. It is a perfect opportunity for you if:You are interested in the AI and Machine Learning spaceYou want to work for a start-up but at the same time wish the company is stable (we are well funded by a Hong Kong PE company owned by one of the top 30 richest in the world)You want to work in a flat structure organization without hierarchyYou want to and are good at selling software products to businesses.Responsibilities and DutiesResponsibilitiesDevelop business opportunities to sell the company’s IT software products by finding potential clients or channels through which Knowru Limited can maximize its salesUtilize and manage sales teams and/or outsourced sales representatives in other countries to maximize the company’s covered regions and industries in a short period of timeSet and improve sales representatives Standards of Procedures (SOP) based on data and strategies to meet the company’s sales goalsTrain sales representatives on new and updated SOPsConduct marketing campaigns in appropriate channels, measure effectiveness of the campaigns and improve the effectivenessThis position is temporary lasting 3 to 6 months. This position requires 40 hours of work a week.Required Experience and QualificationsRequirementsCitizen of { the country } with no limitation to work in { the country } and travel internationallyWill have to travel (domestically and internationally) if needed (20-40% of time)Bachelor’s degree or above in IT (computer science, engineering) or sales (communication, business, economics, marketing)Excellent communication skills in English3 years or more of work experiences in IT-related fields3 years or more of work experiences related to business development or sales specialtiesData-driven and critical thinking abilitiesSincere and professional work attitude and mannerBenefitsBenefitsCan work from home if the employee chooses to do soCompetitive basis salaryCompetitive bonus salary based on sales performancesJob Types: Full-time, ContractSalary: ₹70,000.00 to ₹150,000.00 /monthExperience:IT: 2 years (Preferred)BD or Sales: 2 years (Required)Education:Diploma (Preferred)Location:Delhi, Delhi (Required)Industry:Software Development"
Name,Location,Company,Description
Artificial Intelligence Engineer (AI Engineer),"Safdarjung Enclave, Delhi, Delhi",Timble Technologies Pvt. Ltd.,"Job SummaryDo you want to shape the digitalization in the world of finance? Then join our Chapter Artificial Intelligence and Automation at Siemens Financial Services. Using Big Data and Artificial Intelligence we develop visions and solutions for the future of tomorrow. For these developments we need creative pioneers to kick-off innovative projects and identify first of its kind solutions.Responsibilities and DutiesIn your new role you will be part of an interdisciplinary team and support the development and operation of innovative Data Services based on Machine Learning and Artificial IntelligenceYou support the Automation and Orchestration of workflows across various cloud servicesYou enjoy working in agile DevOps environments to support our partners across various platformsYou develop toolsets, work instructions and processes in the area of Artificial Intelligence and AutomationYou keep your self up-to-date on cutting-edge technologies (i.e. by participating in expert conferences) and actively share knowledge and best-practices with the teamRequired Experience, Skills and QualificationsBachelors Degree in related field, advanced degree preferred2-3 years of Professional experience, preferably in Financial Services (either on IT or business side)Proficient in at least one of the following programming languages: Python, R, Java, JavaScript, C/C++Basic knowledge or practical experience with OS-level virtualization (e.g. Docker) and container orchestration (e.g. Kubernetes)BenefitsYou will be working in a multi-cultural environment.Competitive SalaryFriendly environmentNo Dress code6 days workingJob Types: Full-time, Walk-In.About Timble Technologies Pvt Ltd.Timble technologies Pvt Ltd is a IT firm founded by two IIT Delhi alumni.Researching and prototyping since September 2013.Team of 50+ IT Professional.Our Company provide Services to Paper Less Attendance System, Cyber Security and App Development.Timble Technologies Pvt Ltd.011- 41704731Job Type: Full-timeSalary: ₹30,000.00 to ₹40,000.00 /monthExperience:work: 1 year (Preferred)total work: 1 year (Preferred)Education:Higher Secondary(12th Pass) (Preferred)Industry:Software Development"
Name,Location,Company,Description
Python/Django Developer,"Safdarjung Enclave, Delhi, Delhi",Timble Technologies Pvt. Ltd.,"Job SummaryJob Description: We are looking for a Multi-skilled programmer to join our product engineering team responsible for developing core solutions within the Indigene product portfolio.You should be able to switch between programming languages if needed primarily Python, Node JS, etc.Should have hands-on with databases such as MySQL, MongoDB and having knowledge of front-end technologies such as Angular, Knockouts and client-side JavaScript is added advantage.Should have a working knowledge of any of web scripting languages such as JSP, PHP, and ASP, etc.Should have a working knowledge of any web servers such as Nginx, Apache, Tomcat, IIS, etc.Should have a working knowledge of Docker, Virtual Machines, AWS EC2, Git, SVNResponsibilities and DutiesResponsibilities and DutiesKey skills: Expert in Python, with knowledge of at least one Python web frameworkExpert in Python, with knowledge of at least one Python web framework {{such as Django, Flask}Familiarity with some ORM (Object Relational Mapper) librariesAble to integrate multiple data sources and databases into one systemUnderstanding of the threading limitations of Python, and multi-process architectureGood understanding of server-side templating languagesUnderstanding of accessibility and security complianceKnowledge of user authentication and authorization between multiple systems, servers, and environmentsUnderstanding of fundamental design principles behind a scalable applicationFamiliarity with event-driven programming in PythonUnderstanding of the differences between multiple delivery platforms, such as mobile vs desktop, and optimizing output to match the specific platformAble to create database schemas that represent and support business processesStrong unit test and debugging skillsProficient understanding of code versioning tools {{such as Git, Mercurial or SVN}}Required Experience, Skills and QualificationsRequired Experience, Skills and QualificationsDesired SkillsStrong experience working databases specially MySQL and SQL.Good hands-on experience in Python.Understanding of design principles for secure and scalable applications.Good understanding of Python Web frameworks such as Django, Flask, etcProficient in code versioning tools such as Git and SVN.BenefitsBenefitsOn-time SalariesFriendly and Learning EnvironmentNo Dress CodeExp- 2 yearsJob Type: Full-timeSalary: ₹15,000.00 to ₹40,000.00 /monthExperience:work: 2 years (Preferred)total work: 2 years (Preferred)Python: 2 years (Preferred)Education:Bachelor's (Preferred)Industry:Software Development"
